Title:,"Time Series, Area-Averaged of Air Temperature (Daytime/Ascending) daily 1 (daily)"
User Start Date:,2002-08-31T00:00:00Z
User End Date:,2016-09-25T23:59:59Z
User Bounding Box:,"-175,-60,172.5,86"
Data Bounding Box:,"-174.5,-59.5,172.5,85.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2002-08-31T00:00:00Z&endtime=2016-09-25T23:59:59Z&bbox=-175,-60,172.5,86&data=AIRX3STD_006_Temperature_A(z%3D500%3Aunits%3DC)&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_Temperature_A):, -9999

time, mean_AIRX3STD_006_Temperature_A
2007-10-04,-13.5891476
2007-10-05,-13.7110653
2007-10-06,-13.9224911
2007-10-07,-13.7594967
2007-10-08,-13.7140255
2007-10-09,-13.6730709
2007-10-10,-13.7328548
2007-10-11,-13.8709774
2007-10-12,-13.9176388
2007-10-13,-13.8902645
2007-10-14,-13.9686337
2007-10-15,-14.0767269
2007-10-16,-14.1355953
2007-10-17,-14.1924496
2007-10-18,-14.2177181
2007-10-19,-14.1981258
2007-10-20,-14.1765194
2007-10-21,-14.012579
2007-10-22,-13.9394283
2007-10-23,-13.9714718
2007-10-24,-14.0070553
2007-10-25,-14.1221981
2007-10-26,-14.2247677
2007-10-27,-14.2945004
2007-10-28,-14.2607174
2007-10-29,-14.3968563
2007-10-30,-14.6012936
2007-10-31,-14.7134151
2007-11-01,-14.6413631
2007-11-02,-14.5288754
2007-11-03,-14.6344662
2007-11-04,-14.7399044
2007-11-05,-14.9061642
2007-11-06,-14.8739986
2007-11-07,-14.7972775
2007-11-08,-15.028204
2007-11-09,-15.6648922
2007-11-10,-15.2021847
2007-11-11,-15.0618343
2007-11-12,-15.0651608
2007-11-13,-14.9824886
2007-11-14,-15.0615902
2007-11-15,-15.1086178
2007-11-16,-15.2082577
2007-11-17,-15.1843929
2007-11-18,-15.1821957
2007-11-19,-15.10462
2007-11-20,-15.0991879
2007-11-21,-15.0235043
2007-11-22,-14.9233456
2007-11-23,-14.9086056
2007-11-24,-14.9111691
2007-11-25,-14.9242916
2007-11-26,-14.9549007
2007-11-27,-14.9634457
2007-11-28,-14.9415951
2007-11-29,-14.800787
2007-11-30,-14.9351254
2007-12-01,-15.1060238
2007-12-02,-14.6501522
2007-12-03,-14.7925167
2007-12-04,-14.9574032
2007-12-05,-15.0291195
2007-12-06,-14.9780636
2007-12-07,-15.0331173
2007-12-08,-15.013586
2007-12-09,-15.0485592
2007-12-10,-15.0686398
2007-12-11,-15.1424618
2007-12-12,-15.2685604
2007-12-13,-15.2065792
2007-12-14,-15.235693
2007-12-15,-15.331274
2007-12-16,-15.3558712
2007-12-17,-15.2597408
2007-12-18,-15.3624935
2007-12-19,-15.5304012
2007-12-20,-15.5902462
2007-12-21,-15.5625668
2007-12-22,-15.5103207
2007-12-23,-15.5162106
2007-12-24,-15.3912106
2007-12-25,-15.3492184
2007-12-26,-15.330328
2007-12-27,-15.427557
2007-12-28,-15.5997372
2007-12-29,-15.6606197
2007-12-30,-15.5957088
2007-12-31,-15.4492245
2008-01-01,-15.457037
2008-01-02,-15.4201107
2008-01-03,-15.3877621
2008-01-04,-15.2939816
2008-01-05,-15.4634457
2008-01-06,-15.6719418
2008-01-07,-15.6773434
2008-01-08,-15.7686825
2008-01-09,-16.4277706
2008-01-10,-15.9113827
2008-01-11,-15.8065853
2008-01-12,-15.8985348
2008-01-13,-15.9079037
2008-01-14,-15.7897396
2008-01-15,-15.81394
2008-01-16,-15.6789913
2008-01-17,-15.7392635
2008-01-18,-15.7363949
2008-01-19,-15.7622433
2008-01-20,-15.6413021
2008-01-21,-15.5846615
2008-01-22,-15.6851559
2008-01-23,-15.6371822
2008-01-24,-15.7143307
2008-01-25,-15.7302608
2008-01-26,-15.7381344
2008-01-27,-15.7771664
2008-01-28,-15.9234371
2008-01-29,-15.8776608
2008-01-30,-15.8492794
2008-01-31,-15.8278561
2008-02-01,-15.843359
2008-02-02,-15.8203182
2008-02-03,-15.8299923
2008-02-04,-15.8918819
2008-02-05,-15.9002132
2008-02-06,-15.7538204
2008-02-07,-15.7590694
2008-02-08,-15.6748104
2008-02-09,-15.6485653
2008-02-10,-15.531744
2008-02-11,-15.5156307
2008-02-12,-15.2502499
2008-02-13,-15.1444149
2008-02-14,-15.0495052
2008-02-15,-15.1079159
2008-02-16,-15.2761593
2008-02-17,-15.2441158
2008-02-18,-15.3275509
2008-02-19,-15.3925228
2008-02-20,-15.5074215
2008-02-21,-15.5365963
2008-02-22,-15.345953
2008-02-23,-15.3015194
2008-02-24,-15.319128
2008-02-25,-15.4256039
2008-02-26,-15.3533993
2008-02-27,-15.3183651
2008-02-28,-15.3199825
2008-02-29,-15.3271542
2008-03-01,-15.3558102
2008-03-02,-15.3890743
2008-03-03,-15.4026241
2008-03-04,-15.35639
2008-03-05,-15.3110714
2008-03-06,-15.2572689
2008-03-07,-15.3159237
2008-03-08,-15.4365902
2008-03-09,-15.546484
2008-03-10,-15.5721798
2008-03-11,-15.6412106
2008-03-12,-15.6359921
2008-03-13,-15.5359859
2008-03-14,-15.542944
2008-03-15,-15.4563046
2008-03-16,-15.4501095
2008-03-17,-15.3458004
2008-03-18,-15.3392086
2008-03-19,-15.3326778
2008-03-20,-15.31217
2008-03-21,-15.313818
2008-03-22,-15.3030148
2008-03-23,-15.2827511
2008-03-24,-15.2952633
2008-03-25,-15.2849789
2008-03-26,-15.3259029
2008-03-27,-15.3434811
2008-03-28,-15.2443905
2008-03-29,-15.4391537
2008-03-30,-15.4751034
2008-03-31,-15.5123959
2008-04-01,-15.4165401
2008-04-02,-15.2548885
2008-04-03,-15.1714535
2008-04-04,-15.194067
2008-04-05,-15.1398373
2008-04-06,-15.1747494
2008-04-07,-15.2039547
2008-04-08,-15.2547054
2008-04-09,-15.2810421
2008-04-10,-15.4620113
2008-04-11,-15.7733517
2008-04-12,-15.4178829
2008-04-13,-15.3111935
2008-04-14,-15.1513729
2008-04-15,-14.9108028
2008-04-16,-14.7828121
2008-04-17,-14.6067867
2008-04-18,-14.5702877
2008-04-19,-14.4665279
2008-04-20,-14.4852962
2008-04-21,-14.4111996
2008-04-22,-14.4930172
2008-04-23,-15.1131954
2008-04-24,-14.6521358
2008-04-25,-14.7009335
2008-04-26,-14.5582333
2008-04-27,-14.6631527
2008-04-28,-14.6096249
2008-04-29,-14.5275021
2008-04-30,-14.465704
2008-05-01,-14.3837337
2008-05-02,-14.2642879
2008-05-03,-14.3291683
2008-05-04,-14.4040585
2008-05-05,-14.4604244
2008-05-06,-14.5813656
2008-05-07,-14.6869259
2008-05-08,-14.773138
2008-05-09,-14.830389
2008-05-10,-14.8290768
2008-05-11,-14.7222042
2008-05-12,-14.6229
2008-05-13,-14.4728146
2008-05-14,-14.3251705
2008-05-15,-14.2901974
2008-05-16,-14.1765499
2008-05-17,-14.2143307
2008-05-18,-14.1249447
2008-05-19,-14.0607357
2008-05-20,-13.9242611
2008-05-21,-13.8026485
2008-05-22,-13.8480282
2008-05-23,-13.8369503
2008-05-24,-13.9152889
2008-05-25,-13.8838863
2008-05-26,-13.8077755
2008-05-27,-13.7662106
2008-05-28,-13.7619686
2008-05-29,-13.7920589
2008-05-30,-13.7966366
2008-05-31,-13.8100338
2008-06-01,-13.8326168
2008-06-02,-13.8699398
2008-06-03,-13.792944
2008-06-04,-13.6200314
2008-06-05,-13.5148678
2008-06-06,-13.4325619
2008-06-07,-13.2674313
2008-06-08,-13.1601009
2008-06-09,-13.0116329
2008-06-10,-12.8653927
2008-06-11,-12.8659115
2008-06-12,-12.8930416
2008-06-13,-12.6949215
2008-06-14,-12.8134518
2008-06-15,-12.7267208
2008-06-16,-12.7576351
2008-06-17,-12.8070126
2008-06-18,-12.7690487
2008-06-19,-12.8054562
2008-06-20,-12.9210567
2008-06-21,-12.9325008
2008-06-22,-12.8670712
2008-06-23,-12.8183651
2008-06-24,-12.9693966
2008-06-25,-12.8673458
2008-06-26,-12.8134212
2008-06-27,-12.7925777
2008-06-28,-12.7728634
2008-06-29,-12.7385616
2008-06-30,-12.6489315
2008-07-01,-12.5286312
2008-07-02,-12.5290279
2008-07-03,-12.6301022
2008-07-04,-12.6346798
2008-07-05,-12.5914059
2008-07-06,-12.6143551
2008-07-07,-12.5224667
2008-07-08,-12.3955746
2008-07-09,-12.3588314
2008-07-10,-12.3568478
2008-07-11,-12.3336849
2008-07-12,-12.333746
2008-07-13,-12.3028622
2008-07-14,-12.3123531
2008-07-15,-12.327673
2008-07-16,-12.4023495
2008-07-17,-12.3518429
2008-07-18,-12.3151302
2008-07-19,-12.3211117
2008-07-20,-12.4161129
2008-07-21,-12.4263058
2008-07-22,-12.3756161
2008-07-23,-12.0582333
2008-07-24,-11.9966183
2008-07-25,-11.9696102
2008-07-26,-11.9704952
2008-07-27,-11.9450436
2008-07-28,-11.9225521
2008-07-29,-11.8374386
2008-07-30,-12.0014095
2008-07-31,-11.9577694
2008-08-01,-12.0511532
2008-08-02,-12.0630245
2008-08-03,-12.1961422
2008-08-04,-12.1474972
2008-08-05,-12.2527523
2008-08-06,-12.4200191
2008-08-07,-12.5564632
2008-08-08,-12.4688473
2008-08-09,-12.309515
2008-08-10,-12.3077145
2008-08-11,-12.4030209
2008-08-12,-12.4235897
2008-08-13,-12.3304806
2008-08-14,-12.3529415
2008-08-15,-12.3779659
2008-08-16,-12.3629208
2008-08-17,-12.2586422
2008-08-18,-12.235815
2008-08-19,-12.2946224
2008-08-20,-12.3583736
2008-08-21,-12.3364925
2008-08-22,-12.3146114
2008-08-23,-12.371954
2008-08-24,-12.371954
2008-08-25,-12.3194942
2008-08-26,-12.5752926
2008-08-27,-12.6022396
2008-08-28,-12.6792049
2008-08-29,-12.6659603
2008-08-30,-12.5782528
2008-08-31,-12.4532223
2008-09-01,-12.4736385
2008-09-02,-12.5628414
2008-09-03,-12.4912472
2008-09-04,-12.4637814
2008-09-05,-12.5017147
2008-09-06,-12.5304928
2008-09-07,-12.6449337
2008-09-08,-12.8019161
2008-09-09,-12.8377438
2008-09-10,-12.8718624
2008-09-11,-12.9781551
2008-09-12,-13.0905819
2008-09-13,-13.2092037
2008-09-14,-13.0997066
2008-09-15,-13.1044979
2008-09-16,-13.1484127
2008-09-17,-13.3204403
2008-09-18,-13.3403988
2008-09-19,-13.4047298
2008-09-20,-13.399725
2008-09-21,-13.378088
2008-09-22,-13.4208736
2008-09-23,-13.327734
2008-09-24,-13.4260616
2008-09-25,-13.3809872
2008-09-26,-13.3530025
2008-09-27,-13.2655392
2008-09-28,-13.2629452
2008-09-29,-13.4225521
2008-09-30,-13.5261898
2008-10-01,-13.7313595
2008-10-02,-13.7405758
2008-10-03,-13.8666439
2008-10-04,-13.9461422
2008-10-05,-14.0240536
2008-10-06,-14.0192013
2008-10-07,-13.8400021
2008-10-08,-13.8704891
2008-10-09,-13.9226131
2008-10-10,-14.0708065
2008-10-11,-14.1406002
2008-10-12,-14.1255856
2008-10-13,-14.2197018
2008-10-14,-14.3139095
2008-10-15,-14.8342953
2008-10-16,-14.3914852
2008-10-17,-14.5418148
2008-10-18,-14.6279354
2008-10-19,-14.6173153
2008-10-20,-14.72785
2008-10-21,-14.6153011
2008-10-22,-14.3839779
2008-10-23,-14.2064266
2008-10-24,-14.0114803
2008-10-25,-13.9125729
2008-10-26,-13.8692074
2008-10-27,-13.8368587
2008-10-28,-13.8609066
2008-10-29,-14.0345516
2008-10-30,-14.1320553
2008-10-31,-14.1513119
2008-11-01,-14.2166805
2008-11-02,-14.2919674
2008-11-03,-14.3484554
2008-11-04,-14.4148006
2008-11-05,-14.504858
2008-11-06,-14.5657101
2008-11-07,-14.5740414
2008-11-08,-14.4632931
2008-11-09,-14.534338
2008-11-10,-14.622076
2008-11-11,-14.7107601
2008-11-12,-14.8926144
2008-11-13,-14.9228268
2008-11-14,-15.1010494
2008-11-15,-15.0331478
2008-11-16,-15.0535641
2008-11-17,-15.0718441
2008-11-18,-15.1747799
2008-11-19,-15.1286068
2008-11-20,-15.0043697
2008-11-21,-15.0126095
2008-11-22,-14.8141537
2008-11-23,-14.8414974
2008-11-24,-14.8669186
2008-11-25,-14.8741512
2008-11-26,-14.8712521
2008-11-27,-15.0361996
2008-11-28,-14.9623165
2008-11-29,-14.7642269
2008-11-30,-14.7228451
2008-12-01,-14.7143612
2008-12-02,-14.9695187
2008-12-03,-14.9885921
2008-12-04,-15.4370174
2008-12-05,-14.9257259
2008-12-06,-14.987524
2008-12-07,-15.0481625
2008-12-08,-15.0906429
2008-12-09,-15.5168209
2008-12-10,-15.1491451
2008-12-11,-15.1883297
2008-12-12,-15.1280575
2008-12-13,-15.0897274
2008-12-14,-15.1508236
2008-12-15,-15.1039486
2008-12-16,-15.2210445
2008-12-17,-15.2375851
2008-12-18,-15.3345089
2008-12-19,-15.2775936
2008-12-20,-15.272192
2008-12-21,-15.2952023
2008-12-22,-15.2165279
2008-12-23,-15.2221432
2008-12-24,-15.1760921
2008-12-25,-15.2495174
2008-12-26,-15.2426815
2008-12-27,-15.3263607
2008-12-28,-15.3463192
2008-12-29,-15.4081783
2008-12-30,-15.4614925
2008-12-31,-15.5067806
2009-01-01,-15.5357418
2009-01-02,-15.4977474
2009-01-03,-15.5047665
2009-01-04,-15.4551449
2009-01-05,-15.5661068
2009-01-06,-15.6164913
2009-01-07,-15.7453976
2009-01-08,-15.7562618
2009-01-09,-15.7102718
2009-01-10,-15.6457577
2009-01-11,-15.4262753
2009-01-12,-15.4915218
2009-01-13,-15.3965206
2009-01-14,-15.3169613
2009-01-15,-15.1668453
2009-01-16,-15.0902157
2009-01-17,-15.0282955
2009-01-18,-14.9826107
2009-01-19,-15.2078609
2009-01-20,-14.9231625
2009-01-21,-14.9358273
2009-01-22,-14.9287777
2009-01-23,-14.8624935
2009-01-24,-14.9252987
2009-01-25,-15.0242062
2009-01-26,-15.1113949
2009-01-27,-15.1685543
2009-01-28,-15.2301998
2009-01-29,-15.352026
2009-01-30,-15.4474239
2009-01-31,-15.5443478
2009-02-01,-15.4837093
2009-02-02,-15.5001888
2009-02-03,-15.4713192
2009-02-04,-15.5949459
2009-02-05,-15.4534969
2009-02-06,-15.430975
2009-02-07,-15.3490047
2009-02-08,-15.3028927
2009-02-09,-15.2738705
2009-02-10,-15.3090267
2009-02-11,-15.3021297
2009-02-12,-15.1554012
2009-02-13,-15.0592098
2009-02-14,-14.8630123
2009-02-15,-14.8748226
2009-02-16,-15.0468502
2009-02-17,-15.1290951
2009-02-18,-15.1891232
2009-02-19,-15.2421932
2009-02-20,-15.1855526
2009-02-21,-15.1121883
2009-02-22,-15.2257137
2009-02-23,-15.3856564
2009-02-24,-15.3272762
2009-02-25,-15.4028683
2009-02-26,-15.33811
2009-02-27,-15.4126949
2009-02-28,-15.4096127
2009-03-01,-15.4199581
2009-03-02,-15.3002987
2009-03-03,-15.173254
2009-03-04,-15.0704098
2009-03-05,-14.9590511
2009-03-06,-14.9244442
2009-03-07,-14.9385738
2009-03-08,-14.9603634
2009-03-09,-14.9349728
2009-03-10,-15.1747494
2009-03-11,-14.7871151
2009-03-12,-15.1543026
2009-03-13,-14.8198605
2009-03-14,-14.8165646
2009-03-15,-14.8722897
2009-03-16,-14.883337
2009-03-17,-15.0733089
2009-03-18,-15.5182552
2009-03-19,-15.3927364
2009-03-20,-15.3991146
2009-03-21,-15.3754025
2009-03-22,-15.3440914
2009-03-23,-15.2888851
2009-03-24,-15.1122494
2009-03-25,-15.0588436
2009-03-26,-15.0194759
2009-03-27,-14.9566097
2009-03-28,-14.9711056
2009-03-29,-14.9630795
2009-03-30,-14.8747005
2009-03-31,-15.2677975
2009-04-01,-14.9055233
2009-04-02,-15.0212154
2009-04-03,-14.6958981
2009-04-04,-14.6367245
2009-04-05,-14.8080196
2009-04-06,-14.9229794
2009-04-07,-14.9905148
2009-04-08,-15.2381039
2009-04-09,-14.7838802
2009-04-10,-14.7456112
2009-04-11,-14.683691
2009-04-12,-14.6529903
2009-04-13,-14.7410946
2009-04-14,-14.6664486
2009-04-15,-14.4128475
2009-04-16,-14.3892879
2009-04-17,-14.5882931
2009-04-18,-14.7030087
2009-04-19,-14.7014217
2009-04-20,-14.6969357
2009-04-21,-14.8090878
2009-04-22,-14.5124264
2009-04-23,-14.8143063
2009-04-24,-14.3698177
2009-04-25,-14.3968258
2009-04-26,-14.2243099
2009-04-27,-14.1894894
2009-04-28,-14.2043819
2009-04-29,-14.5114498
2009-04-30,-14.3733578
2009-05-01,-14.4418697
2009-05-02,-14.3861446
2009-05-03,-14.2132931
2009-05-04,-14.3118954
2009-05-05,-14.3122005
2009-05-06,-14.4439754
2009-05-07,-14.6059933
2009-05-08,-14.5418758
2009-05-09,-14.5151424
2009-05-10,-14.4574642
2009-05-11,-14.4686947
2009-05-12,-14.3862057
2009-05-13,-14.3146725
2009-05-14,-14.2238827
2009-05-15,-14.0882931
2009-05-16,-13.8578854
2009-05-17,-13.8614559
2009-05-18,-13.887701
2009-05-19,-13.8903561
2009-05-20,-13.8419857
2009-05-21,-13.6618099
2009-05-22,-13.5701046
2009-05-23,-13.5357113
2009-05-24,-13.6516171
2009-05-25,-13.7426205
2009-05-26,-13.8247738
2009-05-27,-13.7876034
2009-05-28,-13.6212215
2009-05-29,-13.5113583
2009-05-30,-13.3958492
2009-05-31,-13.3171749
2009-06-01,-13.3444576
2009-06-02,-13.3908138
2009-06-03,-13.4820919
2009-06-04,-13.4064388
2009-06-05,-13.3606319
2009-06-06,-13.1770382
2009-06-07,-13.1322689
2009-06-08,-13.1131344
2009-06-09,-13.1331844
2009-06-10,-13.2021847
2009-06-11,-13.2424984
2009-06-12,-13.1495419
2009-06-13,-13.115057
2009-06-14,-13.1726742
2009-06-15,-13.2321529
2009-06-16,-13.1671505
2009-06-17,-13.1637936
2009-06-18,-13.2358761
2009-06-19,-13.1687679
2009-06-20,-13.0936337
2009-06-21,-13.033514
2009-06-22,-12.9733334
2009-06-23,-12.9442806
2009-06-24,-12.9576168
2009-06-25,-12.9046078
2009-06-26,-12.8925533
2009-06-27,-12.7468929
2009-06-28,-12.7926693
2009-06-29,-12.7949581
2009-06-30,-12.6737728
2009-07-01,-12.4994564
2009-07-02,-12.4292965
2009-07-03,-12.5967464
2009-07-04,-12.5490475
2009-07-05,-12.5445614
2009-07-06,-12.552496
2009-07-07,-12.5606136
2009-07-08,-12.4202023
2009-07-09,-12.3429623
2009-07-10,-12.1633663
2009-07-11,-11.9537716
2009-07-12,-11.8631954
2009-07-13,-11.7026424
2009-07-14,-11.6274166
2009-07-15,-11.5579281
2009-07-16,-11.6325436
2009-07-17,-11.6644039
2009-07-18,-11.6020565
2009-07-19,-11.5688839
2009-07-20,-11.6770382
2009-07-21,-11.6112423
2009-07-22,-11.5851498
2009-07-23,-11.5190487
2009-07-24,-11.5610104
2009-07-25,-11.6245174
2009-07-26,-11.6471004
2009-07-27,-11.7949886
2009-07-28,-11.8628597
2009-07-29,-11.8888302
2009-07-30,-11.8969173
2009-07-31,-11.8994808
2009-08-01,-11.9708004
2009-08-02,-11.9342403
2009-08-03,-11.9633846
2009-08-04,-12.0246029
2009-08-05,-12.1398983
2009-08-06,-12.4225521
2009-08-07,-12.0478573
2009-08-08,-12.1647701
2009-08-09,-12.0923519
2009-08-10,-11.9460506
2009-08-11,-11.9592953
2009-08-12,-12.1008358
2009-08-13,-12.1581478
2009-08-14,-12.1408749
2009-08-15,-12.1493587
2009-08-16,-12.1646786
2009-08-17,-12.3194637
2009-08-18,-12.333746
2009-08-19,-12.255682
2009-08-20,-12.1972713
2009-08-21,-12.1758175
2009-08-22,-12.3167171
2009-08-23,-12.3344479
2009-08-24,-12.3367367
2009-08-25,-12.3227901
2009-08-26,-12.3486385
2009-08-27,-12.4572506
2009-08-28,-12.5051327
2009-08-29,-12.528204
2009-08-30,-12.4850216
2009-08-31,-12.5748959
2009-09-01,-12.6025753
2009-09-02,-12.6212215
2009-09-03,-12.5212154
2009-09-04,-12.4846249
2009-09-05,-12.3777828
2009-09-06,-12.2497005
2009-09-07,-12.2010555
2009-09-08,-12.1431942
2009-09-09,-12.2355404
2009-09-10,-12.1618404
2009-09-11,-12.2113094
2009-09-12,-12.3684139
2009-09-13,-12.41712
2009-09-14,-12.5395565
2009-09-15,-12.6641598
2009-09-16,-12.7227535
2009-09-17,-12.7009029
2009-09-18,-12.7254086
2009-09-19,-12.7268734
2009-09-20,-12.8013668
2009-09-21,-12.9008541
2009-09-22,-12.9975643
2009-09-23,-13.1056576
2009-09-24,-13.29035
2009-09-25,-13.3926144
2009-09-26,-13.3648434
2009-09-27,-13.2457943
2009-09-28,-13.098547
2009-09-29,-12.991766
2009-09-30,-12.980505
2009-10-01,-13.0770931
2009-10-02,-13.1244564
2009-10-03,-13.1768856
2009-10-04,-13.3083553
2009-10-05,-13.4463863
2009-10-06,-13.5331783
2009-10-07,-13.4650021
2009-10-08,-13.4392757
2009-10-09,-13.3552303
2009-10-10,-13.3560848
2009-10-11,-13.4694881
2009-10-12,-13.5851803
2009-10-13,-13.8136959
2009-10-14,-13.8669796
2009-10-15,-13.9781551
2009-10-16,-14.1960506
2009-10-17,-14.2395992
2009-10-18,-14.2692928
2009-10-19,-14.1809139
2009-10-20,-14.2476864
2009-10-21,-14.2888546
2009-10-22,-14.353796
2009-10-23,-14.3650875
2009-10-24,-14.3819332
2009-10-25,-14.437109
2009-10-26,-14.3304501
2009-10-27,-14.2238827
2009-10-28,-14.1225643
2009-10-29,-14.2830563
2009-10-30,-14.3727169
2009-10-31,-14.2237606
2009-11-01,-14.2258968
2009-11-02,-14.2299862
2009-11-03,-14.2547665
2009-11-04,-14.3680477
2009-11-05,-14.39118
2009-11-06,-14.4876156
2009-11-07,-14.6372128
2009-11-08,-14.7133541
2009-11-09,-14.6996517
2009-11-10,-14.6906796
2009-11-11,-14.7975521
2009-11-12,-14.8342648
2009-11-13,-14.7905941
2009-11-14,-14.8307552
2009-11-15,-14.8098507
2009-11-16,-14.7997494
2009-11-17,-14.8926449
2009-11-18,-15.0854244
2009-11-19,-14.708868
2009-11-20,-14.5797787
2009-11-21,-14.5528011
2009-11-22,-14.5127621
2009-11-23,-14.5129757
2009-11-24,-14.6669979
2009-11-25,-14.8971004
2009-11-26,-14.8342953
2009-11-27,-14.923315
2009-11-28,-14.9680843
2009-11-29,-14.9224911
2009-11-30,-14.9464169
2009-12-01,-15.0120602
2009-12-02,-14.9564266
2009-12-03,-14.9036007
2009-12-04,-14.8385067
2009-12-05,-14.9103146
2009-12-06,-14.8781796
2009-12-07,-15.0631466
2009-12-08,-15.1169796
2009-12-09,-15.1703854
2009-12-10,-15.2967892
2009-12-11,-15.2346554
2009-12-12,-15.2768002
2009-12-13,-15.3263607
2009-12-14,-15.4225826
2009-12-15,-15.4512691
2009-12-16,-15.5701962
2009-12-17,-15.4114742
2009-12-18,-15.2753353
2009-12-19,-15.2192745
2009-12-20,-15.1742001
2009-12-21,-15.2309322
2009-12-22,-15.2098751
2009-12-23,-15.2181149
2009-12-24,-15.2839718
2009-12-25,-15.2379513
2009-12-26,-15.2595882
2009-12-27,-15.2663326
2009-12-28,-15.3351803
2009-12-29,-15.1728268
2009-12-30,-15.1359615
2009-12-31,-15.0734921
2010-01-01,-14.9360104
2010-01-02,-14.9356441
2010-01-03,-14.8141842
2010-01-04,-14.9124508
2010-01-05,-15.0257626
2010-01-06,-14.9574032
2010-01-07,-15.0364437
2010-01-08,-15.0596066
2010-01-09,-17.3722897
2010-01-26,-13.4239864
2010-01-27,-14.642767
2010-01-28,-14.9909115
2010-01-29,-14.9370174
2010-01-30,-14.9594479
2010-01-31,-15.0632687
2010-02-01,-15.0950069
2010-02-02,-15.0183468
2010-02-03,-14.9237423
2010-02-04,-14.8517818
2010-02-05,-14.7977962
2010-02-06,-14.5990353
2010-02-07,-14.6044674
2010-02-08,-14.58988
2010-02-09,-14.6681271
2010-02-10,-14.6347103
2010-02-11,-14.7646236
2010-02-12,-14.9109249
2010-02-13,-14.9713497
2010-02-14,-15.0663815
2010-02-15,-15.0008907
2010-02-16,-15.1197872
2010-02-17,-15.0444698
2010-02-18,-15.0189266
2010-02-19,-14.8641415
2010-02-20,-14.9037228
2010-02-21,-15.0434628
2010-02-22,-15.1152706
2010-02-23,-15.2712765
2010-02-24,-15.2735348
2010-02-25,-15.0618649
2010-02-26,-14.8758602
2010-02-27,-14.8766842
2010-02-28,-14.7924862
2010-03-01,-14.7144222
2010-03-02,-14.7609615
2010-03-03,-14.7301693
2010-03-04,-14.6609554
2010-03-05,-14.5984859
2010-03-06,-14.5940304
2010-03-07,-14.4859371
2010-03-08,-14.3217525
2010-03-09,-14.7936459
2010-03-10,-14.3890743
2010-03-11,-14.3263912
2010-03-12,-14.3841
2010-03-13,-14.5148678
2010-03-14,-14.4748898
2010-03-15,-14.43717
2010-03-16,-14.9254208
2010-03-17,-14.4054317
2010-03-18,-14.3620663
2010-03-19,-14.4537411
2010-03-20,-14.4185848
2010-03-21,-14.3992367
2010-03-22,-14.4679623
2010-03-23,-14.8208981
2010-03-24,-14.492712
2010-03-25,-14.5171871
2010-03-26,-14.4233456
2010-03-27,-14.4430599
2010-03-28,-14.3552303
2010-03-29,-14.3484554
2010-03-30,-14.3206539
2010-03-31,-14.2965755
2010-04-01,-14.3208675
2010-04-02,-14.356451
2010-04-03,-14.4157162
2010-04-04,-14.4777584
2010-04-05,-14.4922848
2010-04-06,-14.4763851
2010-04-07,-14.406805
2010-04-08,-14.2723446
2010-04-09,-14.0959225
2010-04-10,-14.0726986
2010-04-11,-13.9924679
2010-04-12,-14.0502682
2010-04-13,-14.0481014
2010-04-14,-14.0741024
2010-04-15,-14.2069149
2010-04-16,-14.2269039
2010-04-17,-14.3664608
2010-04-18,-14.3531857
2010-04-19,-14.3962765
2010-04-20,-14.4963436
2010-04-21,-14.5669918
2010-04-22,-14.3385983
2010-04-23,-14.2216854
2010-04-24,-13.9885921
2010-04-25,-13.8770809
2010-04-26,-13.8327084
2010-04-27,-13.6443539
2010-04-28,-13.600317
2010-04-29,-13.4985104
2010-04-30,-13.5638485
2010-05-01,-13.6189938
2010-05-02,-13.6082211
2010-05-03,-13.5972347
2010-05-04,-13.5348263
2010-05-05,-13.5649166
2010-05-06,-13.5104122
2010-05-07,-13.4265804
2010-05-08,-13.4182491
2010-05-09,-13.3675594
2010-05-10,-13.4071407
2010-05-11,-13.3900814
2010-05-12,-13.3284664
2010-05-13,-13.2169247
2010-05-14,-13.1707211
2010-05-15,-13.0916805
2010-05-16,-13.0257015
2010-05-17,-13.029211
2010-05-18,-13.089819
2010-05-19,-13.1507626
2010-05-20,-13.1456356
2010-05-21,-13.126379
2010-05-22,-13.2120113
2010-05-23,-13.230566
2010-05-24,-13.1025448
2010-05-25,-12.9722958
2010-05-26,-13.021246
2010-05-27,-12.8660641
2010-05-28,-12.8540707
2010-05-29,-12.7979488
2010-05-30,-12.6837521
2010-05-31,-12.6200314
2010-06-01,-12.6634884
2010-06-02,-12.7356319
2010-06-03,-12.7488461
2010-06-04,-12.6080074
2010-06-05,-12.6321468
2010-06-06,-12.570776
2010-06-07,-12.4511776
2010-06-08,-12.4966488
2010-06-09,-12.5285091
2010-06-10,-12.5672665
2010-06-11,-12.6546688
2010-06-12,-12.6660824
2010-06-13,-12.6208858
2010-06-14,-12.4394894
2010-06-15,-12.2222958
2010-06-16,-12.2022762
2010-06-17,-12.1239681
2010-06-18,-12.1491146
2010-06-19,-12.1245785
2010-06-20,-12.0468502
2010-06-21,-11.912878
2010-06-22,-11.9285946
2010-06-23,-11.9304562
2010-06-24,-11.9038754
2010-06-25,-11.8887081
